"eta (1/ms)","Points:0","Points:1","Points:2"
0.00099443,4931.2,37.5,0
0.00099443,4950,37.5,0
0.00099443,4968.8,37.5,0
0.00099443,4987.5,37.5,0
0.00099443,5006.2,37.5,0
0.00099443,5025,37.5,0
0.00099443,5043.8,37.5,0
0.00099443,5062.5,37.5,0
0.00099443,5081.2,37.5,0
0.00099443,5100,37.5,0
0.00099443,5118.8,37.5,0
0.00099443,5137.5,37.5,0
0.00099443,5156.2,37.5,0
0.00099443,5175,37.5,0
0.00099443,5193.8,37.5,0
0.00099443,5212.5,37.5,0
0.00099443,5231.2,37.5,0
0.00099443,5250,37.5,0
0.00099443,5268.8,37.5,0
0.00099443,5287.5,37.5,0
0.00099443,5306.2,37.5,0
0.00099443,5325,37.5,0
0.00099443,5343.8,37.5,0
0.00099443,5362.5,37.5,0
0.00099443,5381.2,37.5,0
0.00099443,5400,37.5,0
0.00099443,5418.8,37.5,0
0.00099521,5437.5,37.5,0
0.00099754,5456.2,37.5,0
0.0010014,5475,37.5,0
0.0010069,5493.8,37.5,0
0.0010138,5512.5,37.5,0
0.0010224,5531.2,37.5,0
0.0010324,5550,37.5,0
0.001044,5568.8,37.5,0
0.001057,5587.5,37.5,0
0.0010716,5606.2,37.5,0
0.0010877,5625,37.5,0
0.0011052,5643.8,37.5,0
0.0011242,5662.5,37.5,0
0.0011446,5681.2,37.5,0
0.0011665,5700,37.5,0
0.0011898,5718.8,37.5,0
0.0012145,5737.5,37.5,0
0.0012405,5756.2,37.5,0
0.001268,5775,37.5,0
0.0012968,5793.8,37.5,0
0.001327,5812.5,37.5,0
0.0013585,5831.2,37.5,0
0.0013913,5850,37.5,0
0.0014254,5868.8,37.5,0
0.0014608,5887.5,37.5,0
0.0014976,5906.2,37.5,0
0.0015355,5925,37.5,0
0.0015748,5943.8,37.5,0
0.0016153,5962.5,37.5,0
0.001657,5981.2,37.5,0
0.0017,6000,37.5,0
0.0017442,6018.8,37.5,0
0.0017896,6037.5,37.5,0
0.001747,0,56.25,0
0.0017014,18.75,56.25,0
0.001657,37.5,56.25,0
0.0016139,56.25,56.25,0
0.0015719,75,56.25,0
0.0015312,93.75,56.25,0
0.0014918,112.5,56.25,0
0.0014536,131.25,56.25,0
0.0014167,150,56.25,0
0.0013811,168.75,56.25,0
0.0013468,187.5,56.25,0
0.0013138,206.25,56.25,0
0.0012821,225,56.25,0
0.0012517,243.75,56.25,0
0.0012227,262.5,56.25,0
0.001195,281.25,56.25,0
0.0011688,300,56.25,0
0.0011439,318.75,56.25,0
0.0011204,337.5,56.25,0
0.0010984,356.25,56.25,0
0.0010777,375,56.25,0
0.0010586,393.75,56.25,0
0.0010409,412.5,56.25,0
0.0010247,431.25,56.25,0
0.00101,450,56.25,0
0.00099676,468.75,56.25,0
0.00098508,487.5,56.25,0
0.00097493,506.25,56.25,0
0.00096632,525,56.25,0
0.00095927,543.75,56.25,0
0.00095378,562.5,56.25,0
0.00094985,581.25,56.25,0
0.00094749,600,56.25,0
0.0009467,618.75,56.25,0
0.0009467,637.5,56.25,0
0.0009467,656.25,56.25,0
0.0009467,675,56.25,0
0.0009467,693.75,56.25,0
0.0009467,712.5,56.25,0
0.0009467,731.25,56.25,0
0.0009467,750,56.25,0
0.0009467,768.75,56.25,0
0.0009467,787.5,56.25,0
0.0009467,806.25,56.25,0
0.0009467,825,56.25,0
0.0009467,843.75,56.25,0
0.0009467,862.5,56.25,0
0.0009467,881.25,56.25,0
0.0009467,900,56.25,0
0.0009467,918.75,56.25,0
0.0009467,937.5,56.25,0
0.0009467,956.25,56.25,0
0.0009467,975,56.25,0
0.0009467,993.75,56.25,0
0.0009467,1012.5,56.25,0
0.0009467,1031.2,56.25,0
0.0009467,1050,56.25,0
0.0009467,1068.8,56.25,0
0.0009467,1087.5,56.25,0
0.0009467,1106.2,56.25,0
0.0009467,1125,56.25,0
0.0009467,1143.8,56.25,0
0.0009467,1162.5,56.25,0
0.0009467,1181.2,56.25,0
0.0009467,1200,56.25,0
0.0009467,1218.8,56.25,0
0.0009467,1237.5,56.25,0
0.0009467,1256.2,56.25,0
0.0009467,1275,56.25,0
0.0009467,1293.8,56.25,0
0.0009467,1312.5,56.25,0
0.0009467,1331.2,56.25,0
0.0009467,1350,56.25,0
0.0009467,1368.8,56.25,0
0.0009467,1387.5,56.25,0
0.0009467,1406.2,56.25,0
0.0009467,1425,56.25,0
0.0009467,1443.8,56.25,0
0.0009467,1462.5,56.25,0
0.0009467,1481.2,56.25,0
0.0009467,1500,56.25,0
0.0009467,1518.8,56.25,0
0.0009467,1537.5,56.25,0
0.0009467,1556.2,56.25,0
0.0009467,1575,56.25,0
0.0009467,1593.8,56.25,0
0.0009467,1612.5,56.25,0
0.0009467,1631.2,56.25,0
0.0009467,1650,56.25,0
0.0009467,1668.8,56.25,0
0.0009467,1687.5,56.25,0
0.0009467,1706.2,56.25,0
0.0009467,1725,56.25,0
0.0009467,1743.8,56.25,0
0.0009467,1762.5,56.25,0
0.0009467,1781.2,56.25,0
0.0009467,1800,56.25,0
0.0009467,1818.8,56.25,0
0.0009467,1837.5,56.25,0
0.0009467,1856.2,56.25,0
0.0009467,1875,56.25,0
0.0009467,1893.8,56.25,0
0.0009467,1912.5,56.25,0
0.0009467,1931.2,56.25,0
0.0009467,1950,56.25,0
0.0009467,1968.8,56.25,0
0.0009467,1987.5,56.25,0
0.0009467,2006.2,56.25,0
0.0009467,2025,56.25,0
0.0009467,2043.8,56.25,0
0.0009467,2062.5,56.25,0
0.0009467,2081.2,56.25,0
0.0009467,2100,56.25,0
0.0009467,2118.8,56.25,0
0.0009467,2137.5,56.25,0
0.0009467,2156.2,56.25,0
0.0009467,2175,56.25,0
0.0009467,2193.8,56.25,0
0.0009467,2212.5,56.25,0
0.0009467,2231.2,56.25,0
0.0009467,2250,56.25,0
0.0009467,2268.8,56.25,0
0.0009467,2287.5,56.25,0
0.0009467,2306.2,56.25,0
0.0009467,2325,56.25,0
0.0009467,2343.8,56.25,0
0.0009467,2362.5,56.25,0
0.0009467,2381.2,56.25,0
0.0009467,2400,56.25,0
0.0009467,2418.8,56.25,0
0.0009467,2437.5,56.25,0
0.0009467,2456.2,56.25,0
0.0009467,2475,56.25,0
0.0009467,2493.8,56.25,0
0.0009467,2512.5,56.25,0
0.0009467,2531.2,56.25,0
0.0009467,2550,56.25,0
0.0009467,2568.8,56.25,0
0.0009467,2587.5,56.25,0
0.0009467,2606.2,56.25,0
0.0009467,2625,56.25,0
0.0009467,2643.8,56.25,0
0.0009467,2662.5,56.25,0
0.0009467,2681.2,56.25,0
0.0009467,2700,56.25,0
0.0009467,2718.8,56.25,0
0.0009467,2737.5,56.25,0
0.0009467,2756.2,56.25,0
0.0009467,2775,56.25,0
0.0009467,2793.8,56.25,0
0.0009467,2812.5,56.25,0
0.0009467,2831.2,56.25,0
0.0009467,2850,56.25,0
0.0009467,2868.8,56.25,0
0.0009467,2887.5,56.25,0
0.0009467,2906.2,56.25,0
0.0009467,2925,56.25,0
0.0009467,2943.8,56.25,0
0.0009467,2962.5,56.25,0
0.0009467,2981.2,56.25,0
0.0009467,3000,56.25,0
0.0009467,3018.8,56.25,0
0.0009467,3037.5,56.25,0
0.0009467,3056.2,56.25,0
0.0009467,3075,56.25,0
0.0009467,3093.8,56.25,0
0.0009467,3112.5,56.25,0
0.0009467,3131.2,56.25,0
0.0009467,3150,56.25,0
0.0009467,3168.8,56.25,0
0.0009467,3187.5,56.25,0
0.0009467,3206.2,56.25,0
0.0009467,3225,56.25,0
0.0009467,3243.8,56.25,0
0.0009467,3262.5,56.25,0
0.0009467,3281.2,56.25,0
0.0009467,3300,56.25,0
0.0009467,3318.8,56.25,0
0.0009467,3337.5,56.25,0
0.0009467,3356.2,56.25,0
0.0009467,3375,56.25,0
0.0009467,3393.8,56.25,0
0.0009467,3412.5,56.25,0
0.0009467,3431.2,56.25,0
0.0009467,3450,56.25,0
0.0009467,3468.8,56.25,0
0.0009467,3487.5,56.25,0
0.0009467,3506.2,56.25,0
0.0009467,3525,56.25,0
0.0009467,3543.8,56.25,0
0.0009467,3562.5,56.25,0
0.0009467,3581.2,56.25,0
0.0009467,3600,56.25,0
0.0009467,3618.8,56.25,0
0.0009467,3637.5,56.25,0
0.0009467,3656.2,56.25,0
0.0009467,3675,56.25,0
0.0009467,3693.8,56.25,0
0.0009467,3712.5,56.25,0
0.0009467,3731.2,56.25,0
0.0009467,3750,56.25,0
0.0009467,3768.8,56.25,0
0.0009467,3787.5,56.25,0
0.0009467,3806.2,56.25,0
0.0009467,3825,56.25,0
0.0009467,3843.8,56.25,0
0.0009467,3862.5,56.25,0
0.0009467,3881.2,56.25,0
0.0009467,3900,56.25,0
0.0009467,3918.8,56.25,0
0.0009467,3937.5,56.25,0
0.0009467,3956.2,56.25,0
0.0009467,3975,56.25,0
0.0009467,3993.8,56.25,0
0.0009467,4012.5,56.25,0
0.0009467,4031.2,56.25,0
0.0009467,4050,56.25,0
0.0009467,4068.8,56.25,0
0.0009467,4087.5,56.25,0
0.0009467,4106.2,56.25,0
0.0009467,4125,56.25,0
0.0009467,4143.8,56.25,0
0.0009467,4162.5,56.25,0
0.0009467,4181.2,56.25,0
0.0009467,4200,56.25,0
0.0009467,4218.8,56.25,0
0.0009467,4237.5,56.25,0
0.0009467,4256.2,56.25,0
0.0009467,4275,56.25,0
0.0009467,4293.8,56.25,0
0.0009467,4312.5,56.25,0
0.0009467,4331.2,56.25,0
0.0009467,4350,56.25,0
0.0009467,4368.8,56.25,0
0.0009467,4387.5,56.25,0
0.0009467,4406.2,56.25,0
0.0009467,4425,56.25,0
0.0009467,4443.8,56.25,0
0.0009467,4462.5,56.25,0
0.0009467,4481.2,56.25,0
0.0009467,4500,56.25,0
0.0009467,4518.8,56.25,0
0.0009467,4537.5,56.25,0
0.0009467,4556.2,56.25,0
0.0009467,4575,56.25,0
0.0009467,4593.8,56.25,0
0.0009467,4612.5,56.25,0
0.0009467,4631.2,56.25,0
0.0009467,4650,56.25,0
0.0009467,4668.8,56.25,0
0.0009467,4687.5,56.25,0
0.0009467,4706.2,56.25,0
0.0009467,4725,56.25,0
0.0009467,4743.8,56.25,0
0.0009467,4762.5,56.25,0
0.0009467,4781.2,56.25,0
0.0009467,4800,56.25,0
0.0009467,4818.8,56.25,0
0.0009467,4837.5,56.25,0
0.0009467,4856.2,56.25,0
0.0009467,4875,56.25,0
0.0009467,4893.8,56.25,0
0.0009467,4912.5,56.25,0
0.0009467,4931.2,56.25,0
0.0009467,4950,56.25,0
0.0009467,4968.8,56.25,0
0.0009467,4987.5,56.25,0
0.0009467,5006.2,56.25,0
0.0009467,5025,56.25,0
0.0009467,5043.8,56.25,0
0.0009467,5062.5,56.25,0
0.0009467,5081.2,56.25,0
0.0009467,5100,56.25,0
0.0009467,5118.8,56.25,0
0.0009467,5137.5,56.25,0
0.0009467,5156.2,56.25,0
0.0009467,5175,56.25,0
0.0009467,5193.8,56.25,0
0.0009467,5212.5,56.25,0
0.0009467,5231.2,56.25,0
0.0009467,5250,56.25,0
0.0009467,5268.8,56.25,0
0.0009467,5287.5,56.25,0
0.0009467,5306.2,56.25,0
0.0009467,5325,56.25,0
0.0009467,5343.8,56.25,0
0.0009467,5362.5,56.25,0
0.0009467,5381.2,56.25,0
0.0009467,5400,56.25,0
0.0009467,5418.8,56.25,0
0.00094749,5437.5,56.25,0
0.00094985,5456.2,56.25,0
0.00095378,5475,56.25,0
0.00095927,5493.8,56.25,0
0.00096632,5512.5,56.25,0
0.00097493,5531.2,56.25,0
0.00098508,5550,56.25,0
0.00099676,5568.8,56.25,0
0.00101,5587.5,56.25,0
0.0010247,5606.2,56.25,0
0.0010409,5625,56.25,0
0.0010586,5643.8,56.25,0
0.0010777,5662.5,56.25,0
0.0010984,5681.2,56.25,0
0.0011204,5700,56.25,0
0.0011439,5718.8,56.25,0
0.0011688,5737.5,56.25,0
0.001195,5756.2,56.25,0
0.0012227,5775,56.25,0
0.0012517,5793.8,56.25,0
0.0012821,5812.5,56.25,0
0.0013138,5831.2,56.25,0
0.0013468,5850,56.25,0
0.0013811,5868.8,56.25,0
0.0014167,5887.5,56.25,0
0.0014536,5906.2,56.25,0
0.0014918,5925,56.25,0
0.0015312,5943.8,56.25,0
0.0015719,5962.5,56.25,0
0.0016139,5981.2,56.25,0
0.001657,6000,56.25,0
0.0017014,6018.8,56.25,0
0.001747,6037.5,56.25,0
0.0017056,0,75,0
0.0016599,18.75,75,0
0.0016153,37.5,75,0
0.0015719,56.25,75,0
0.0015298,75,75,0
0.0014889,93.75,75,0
0.0014493,112.5,75,0
0.0014109,131.25,75,0
0.0013738,150,75,0
0.001338,168.75,75,0
0.0013034,187.5,75,0
0.0012702,206.25,75,0
0.0012383,225,75,0
0.0012077,243.75,75,0
0.0011785,262.5,75,0
0.0011507,281.25,75,0
0.0011242,300,75,0
0.0010991,318.75,75,0
0.0010754,337.5,75,0
0.0010532,356.25,75,0
0.0010324,375,75,0
0.0010131,393.75,75,0
0.00099521,412.5,75,0
0.00097884,431.25,75,0
0.00096397,450,75,0
0.00095063,468.75,75,0
0.00093882,487.5,75,0
0.00092856,506.25,75,0
0.00091986,525,75,0
0.00091273,543.75,75,0
0.00090717,562.5,75,0
0.0009032,581.25,75,0
0.00090081,600,75,0
0.00090001,618.75,75,0
0.00090001,637.5,75,0
0.00090001,656.25,75,0
0.00090001,675,75,0
0.00090001,693.75,75,0
0.00090001,712.5,75,0
0.00090001,731.25,75,0
0.00090001,750,75,0
0.00090001,768.75,75,0
0.00090001,787.5,75,0
0.00090001,806.25,75,0
0.00090001,825,75,0
0.00090001,843.75,75,0
0.00090001,862.5,75,0
0.00090001,881.25,75,0
0.00090001,900,75,0
0.00090001,918.75,75,0
0.00090001,937.5,75,0
0.00090001,956.25,75,0
0.00090001,975,75,0
0.00090001,993.75,75,0
0.00090001,1012.5,75,0
0.00090001,1031.2,75,0
0.00090001,1050,75,0
0.00090001,1068.8,75,0
0.00090001,1087.5,75,0
0.00090001,1106.2,75,0
0.00090001,1125,75,0
0.00090001,1143.8,75,0
0.00090001,1162.5,75,0
0.00090001,1181.2,75,0
0.00090001,1200,75,0
0.00090001,1218.8,75,0
0.00090001,1237.5,75,0
0.00090001,1256.2,75,0
0.00090001,1275,75,0
0.00090001,1293.8,75,0
0.00090001,1312.5,75,0
0.00090001,1331.2,75,0
0.00090001,1350,75,0
0.00090001,1368.8,75,0
0.00090001,1387.5,75,0
0.00090001,1406.2,75,0
0.00090001,1425,75,0
0.00090001,1443.8,75,0
0.00090001,1462.5,75,0
0.00090001,1481.2,75,0
0.00090001,1500,75,0
0.00090001,1518.8,75,0
0.00090001,1537.5,75,0
0.00090001,1556.2,75,0
0.00090001,1575,75,0
0.00090001,1593.8,75,0
0.00090001,1612.5,75,0
0.00090001,1631.2,75,0
0.00090001,1650,75,0
0.00090001,1668.8,75,0
0.00090001,1687.5,75,0
0.00090001,1706.2,75,0
0.00090001,1725,75,0
0.00090001,1743.8,75,0
0.00090001,1762.5,75,0
0.00090001,1781.2,75,0
0.00090001,1800,75,0
0.00090001,1818.8,75,0
0.00090001,1837.5,75,0
0.00090001,1856.2,75,0
0.00090001,1875,75,0
0.00090001,1893.8,75,0
0.00090001,1912.5,75,0
0.00090001,1931.2,75,0
0.00090001,1950,75,0
0.00090001,1968.8,75,0
0.00090001,1987.5,75,0
0.00090001,2006.2,75,0
0.00090001,2025,75,0
0.00090001,2043.8,75,0
0.00090001,2062.5,75,0
0.00090001,2081.2,75,0
0.00090001,2100,75,0
0.00090001,2118.8,75,0
0.00090001,2137.5,75,0
0.00090001,2156.2,75,0
0.00090001,2175,75,0
0.00090001,2193.8,75,0
0.00090001,2212.5,75,0
0.00090001,2231.2,75,0
0.00090001,2250,75,0
0.00090001,2268.8,75,0
0.00090001,2287.5,75,0
0.00090001,2306.2,75,0
0.00090001,2325,75,0
0.00090001,2343.8,75,0
0.00090001,2362.5,75,0
0.00090001,2381.2,75,0
0.00090001,2400,75,0
0.00090001,2418.8,75,0
0.00090001,2437.5,75,0
0.00090001,2456.2,75,0
0.00090001,2475,75,0
0.00090001,2493.8,75,0
0.00090001,2512.5,75,0
0.00090001,2531.2,75,0
0.00090001,2550,75,0
0.00090001,2568.8,75,0
0.00090001,2587.5,75,0
0.00090001,2606.2,75,0
0.00090001,2625,75,0
0.00090001,2643.8,75,0
0.00090001,2662.5,75,0
0.00090001,2681.2,75,0
0.00090001,2700,75,0
0.00090001,2718.8,75,0
0.00090001,2737.5,75,0
0.00090001,2756.2,75,0
0.00090001,2775,75,0
0.00090001,2793.8,75,0
0.00090001,2812.5,75,0
0.00090001,2831.2,75,0
0.00090001,2850,75,0
0.00090001,2868.8,75,0
0.00090001,2887.5,75,0
0.00090001,2906.2,75,0
0.00090001,2925,75,0
0.00090001,2943.8,75,0
0.00090001,2962.5,75,0
0.00090001,2981.2,75,0
0.00090001,3000,75,0
0.00090001,3018.8,75,0
0.00090001,3037.5,75,0
0.00090001,3056.2,75,0
0.00090001,3075,75,0
0.00090001,3093.8,75,0
0.00090001,3112.5,75,0
0.00090001,3131.2,75,0
0.00090001,3150,75,0
0.00090001,3168.8,75,0
0.00090001,3187.5,75,0
0.00090001,3206.2,75,0
0.00090001,3225,75,0
0.00090001,3243.8,75,0
0.00090001,3262.5,75,0
0.00090001,3281.2,75,0
0.00090001,3300,75,0
0.00090001,3318.8,75,0
0.00090001,3337.5,75,0
0.00090001,3356.2,75,0
0.00090001,3375,75,0
0.00090001,3393.8,75,0
0.00090001,3412.5,75,0
0.00090001,3431.2,75,0
0.00090001,3450,75,0
0.00090001,3468.8,75,0
0.00090001,3487.5,75,0
0.00090001,3506.2,75,0
0.00090001,3525,75,0
0.00090001,3543.8,75,0
0.00090001,3562.5,75,0
0.00090001,3581.2,75,0
0.00090001,3600,75,0
0.00090001,3618.8,75,0
0.00090001,3637.5,75,0
0.00090001,3656.2,75,0
0.00090001,3675,75,0
0.00090001,3693.8,75,0
0.00090001,3712.5,75,0
0.00090001,3731.2,75,0
0.00090001,3750,75,0
0.00090001,3768.8,75,0
0.00090001,3787.5,75,0
0.00090001,3806.2,75,0
0.00090001,3825,75,0
0.00090001,3843.8,75,0
0.00090001,3862.5,75,0
0.00090001,3881.2,75,0
0.00090001,3900,75,0
0.00090001,3918.8,75,0
0.00090001,3937.5,75,0
0.00090001,3956.2,75,0
0.00090001,3975,75,0
0.00090001,3993.8,75,0
0.00090001,4012.5,75,0
0.00090001,4031.2,75,0
0.00090001,4050,75,0
0.00090001,4068.8,75,0
0.00090001,4087.5,75,0
0.00090001,4106.2,75,0
0.00090001,4125,75,0
0.00090001,4143.8,75,0
0.00090001,4162.5,75,0
0.00090001,4181.2,75,0
0.00090001,4200,75,0
0.00090001,4218.8,75,0
0.00090001,4237.5,75,0
0.00090001,4256.2,75,0
0.00090001,4275,75,0
0.00090001,4293.8,75,0
0.00090001,4312.5,75,0
0.00090001,4331.2,75,0
0.00090001,4350,75,0
0.00090001,4368.8,75,0
0.00090001,4387.5,75,0
0.00090001,4406.2,75,0
0.00090001,4425,75,0
0.00090001,4443.8,75,0
0.00090001,4462.5,75,0
0.00090001,4481.2,75,0
0.00090001,4500,75,0
0.00090001,4518.8,75,0
0.00090001,4537.5,75,0
0.00090001,4556.2,75,0
0.00090001,4575,75,0
0.00090001,4593.8,75,0
0.00090001,4612.5,75,0
0.00090001,4631.2,75,0
0.00090001,4650,75,0
0.00090001,4668.8,75,0
0.00090001,4687.5,75,0
0.00090001,4706.2,75,0
0.00090001,4725,75,0
0.00090001,4743.8,75,0
0.00090001,4762.5,75,0
0.00090001,4781.2,75,0
0.00090001,4800,75,0
0.00090001,4818.8,75,0
0.00090001,4837.5,75,0
0.00090001,4856.2,75,0
0.00090001,4875,75,0
0.00090001,4893.8,75,0
0.00090001,4912.5,75,0
0.00090001,4931.2,75,0
0.00090001,4950,75,0
0.00090001,4968.8,75,0
0.00090001,4987.5,75,0
0.00090001,5006.2,75,0
0.00090001,5025,75,0
0.00090001,5043.8,75,0
0.00090001,5062.5,75,0
0.00090001,5081.2,75,0
0.00090001,5100,75,0
0.00090001,5118.8,75,0
0.00090001,5137.5,75,0
0.00090001,5156.2,75,0
0.00090001,5175,75,0
0.00090001,5193.8,75,0
0.00090001,5212.5,75,0
0.00090001,5231.2,75,0
0.00090001,5250,75,0
0.00090001,5268.8,75,0
0.00090001,5287.5,75,0
0.00090001,5306.2,75,0
0.00090001,5325,75,0
0.00090001,5343.8,75,0
0.00090001,5362.5,75,0
0.00090001,5381.2,75,0
0.00090001,5400,75,0
0.00090001,5418.8,75,0
0.00090081,5437.5,75,0
0.0009032,5456.2,75,0
0.00090717,5475,75,0
0.00091273,5493.8,75,0
0.00091986,5512.5,75,0
0.00092856,5531.2,75,0
0.00093882,5550,75,0
0.00095063,5568.8,75,0
0.00096397,5587.5,75,0
0.00097884,5606.2,75,0
0.00099521,5625,75,0
0.0010131,5643.8,75,0
0.0010324,5662.5,75,0
0.0010532,5681.2,75,0
0.0010754,5700,75,0
0.0010991,5718.8,75,0
0.0011242,5737.5,75,0
0.0011507,5756.2,75,0
0.0011785,5775,75,0
0.0012077,5793.8,75,0
0.0012383,5812.5,75,0
0.0012702,5831.2,75,0
0.0013034,5850,75,0
0.001338,5868.8,75,0
0.0013738,5887.5,75,0
0.0014109,5906.2,75,0
0.0014493,5925,75,0
0.0014889,5943.8,75,0
0.0015298,5962.5,75,0
0.0015719,5981.2,75,0
0.0016153,6000,75,0
0.0016599,6018.8,75,0
0.0017056,6037.5,75,0
0.0016655,0,93.75,0
0.0016195,18.75,93.75,0
0.0015748,37.5,93.75,0
0.0015312,56.25,93.75,0
0.0014889,75,93.75,0
0.0014479,93.75,93.75,0
0.001408,112.5,93.75,0
0.0013694,131.25,93.75,0
0.0013321,150,93.75,0
0.0012961,168.75,93.75,0
0.0012613,187.5,93.75,0
0.0012279,206.25,93.75,0
0.0011958,225,93.75,0
0.001165,243.75,93.75,0
0.0011356,262.5,93.75,0
0.0011075,281.25,93.75,0
0.0010808,300,93.75,0
0.0010555,318.75,93.75,0
0.0010316,337.5,93.75,0
0.0010092,356.25,93.75,0
0.0009882,375,93.75,0
0.00096867,393.75,93.75,0
0.00095063,412.5,93.75,0
0.00093409,431.25,93.75,0
0.00091907,450,93.75,0
0.00090558,468.75,93.75,0
0.00089364,487.5,93.75,0
0.00088326,506.25,93.75,0
0.00087446,525,93.75,0
0.00086724,543.75,93.75,0
0.00086162,562.5,93.75,0
0.00085759,581.25,93.75,0
0.00085518,600,93.75,0
0.00085437,618.75,93.75,0
0.00085437,637.5,93.75,0
0.00085437,656.25,93.75,0
0.00085437,675,93.75,0
0.00085437,693.75,93.75,0
0.00085437,712.5,93.75,0
0.00085437,731.25,93.75,0
0.00085437,750,93.75,0
0.00085437,768.75,93.75,0
0.00085437,787.5,93.75,0
0.00085437,806.25,93.75,0
0.00085437,825,93.75,0
0.00085437,843.75,93.75,0
0.00085437,862.5,93.75,0
0.00085437,881.25,93.75,0
0.00085437,900,93.75,0
0.00085437,918.75,93.75,0
0.00085437,937.5,93.75,0
0.00085437,956.25,93.75,0
0.00085437,975,93.75,0
0.00085437,993.75,93.75,0
0.00085437,1012.5,93.75,0
0.00085437,1031.2,93.75,0
0.00085437,1050,93.75,0
0.00085437,1068.8,93.75,0
0.00085437,1087.5,93.75,0
0.00085437,1106.2,93.75,0
0.00085437,1125,93.75,0
0.00085437,1143.8,93.75,0
0.00085437,1162.5,93.75,0
0.00085437,1181.2,93.75,0
0.00085437,1200,93.75,0
0.00085437,1218.8,93.75,0
0.00085437,1237.5,93.75,0
0.00085437,1256.2,93.75,0
0.00085437,1275,93.75,0
0.00085437,1293.8,93.75,0
0.00085437,1312.5,93.75,0
0.00085437,1331.2,93.75,0
0.00085437,1350,93.75,0
0.00085437,1368.8,93.75,0
0.00085437,1387.5,93.75,0
0.00085437,1406.2,93.75,0
0.00085437,1425,93.75,0
0.00085437,1443.8,93.75,0
0.00085437,1462.5,93.75,0
0.00085437,1481.2,93.75,0
0.00085437,1500,93.75,0
0.00085437,1518.8,93.75,0
0.00085437,1537.5,93.75,0
0.00085437,1556.2,93.75,0
0.00085437,1575,93.75,0
0.00085437,1593.8,93.75,0
0.00085437,1612.5,93.75,0
0.00085437,1631.2,93.75,0
0.00085437,1650,93.75,0
0.00085437,1668.8,93.75,0
0.00085437,1687.5,93.75,0
0.00085437,1706.2,93.75,0
0.00085437,1725,93.75,0
0.00085437,1743.8,93.75,0
0.00085437,1762.5,93.75,0
0.00085437,1781.2,93.75,0
0.00085437,1800,93.75,0
0.00085437,1818.8,93.75,0
0.00085437,1837.5,93.75,0
0.00085437,1856.2,93.75,0
0.00085437,1875,93.75,0
0.00085437,1893.8,93.75,0
0.00085437,1912.5,93.75,0
0.00085437,1931.2,93.75,0
0.00085437,1950,93.75,0
0.00085437,1968.8,93.75,0
0.00085437,1987.5,93.75,0
0.00085437,2006.2,93.75,0
0.00085437,2025,93.75,0
0.00085437,2043.8,93.75,0
0.00085437,2062.5,93.75,0
0.00085437,2081.2,93.75,0
0.00085437,2100,93.75,0
0.00085437,2118.8,93.75,0
0.00085437,2137.5,93.75,0
0.00085437,2156.2,93.75,0
0.00085437,2175,93.75,0
0.00085437,2193.8,93.75,0
0.00085437,2212.5,93.75,0
0.00085437,2231.2,93.75,0
0.00085437,2250,93.75,0
0.00085437,2268.8,93.75,0
0.00085437,2287.5,93.75,0
0.00085437,2306.2,93.75,0
0.00085437,2325,93.75,0
0.00085437,2343.8,93.75,0
0.00085437,2362.5,93.75,0
0.00085437,2381.2,93.75,0
0.00085437,2400,93.75,0
0.00085437,2418.8,93.75,0
0.00085437,2437.5,93.75,0
0.00085437,2456.2,93.75,0
0.00085437,2475,93.75,0
0.00085437,2493.8,93.75,0
0.00085437,2512.5,93.75,0
0.00085437,2531.2,93.75,0
0.00085437,2550,93.75,0
0.00085437,2568.8,93.75,0
0.00085437,2587.5,93.75,0
0.00085437,2606.2,93.75,0
0.00085437,2625,93.75,0
0.00085437,2643.8,93.75,0
0.00085437,2662.5,93.75,0
0.00085437,2681.2,93.75,0
0.00085437,2700,93.75,0
0.00085437,2718.8,93.75,0
0.00085437,2737.5,93.75,0
0.00085437,2756.2,93.75,0
0.00085437,2775,93.75,0
0.00085437,2793.8,93.75,0
0.00085437,2812.5,93.75,0
0.00085437,2831.2,93.75,0
0.00085437,2850,93.75,0
0.00085437,2868.8,93.75,0
0.00085437,2887.5,93.75,0
0.00085437,2906.2,93.75,0
0.00085437,2925,93.75,0
0.00085437,2943.8,93.75,0
0.00085437,2962.5,93.75,0
0.00085437,2981.2,93.75,0
0.00085437,3000,93.75,0
0.00085437,3018.8,93.75,0
0.00085437,3037.5,93.75,0
0.00085437,3056.2,93.75,0
0.00085437,3075,93.75,0
0.00085437,3093.8,93.75,0
0.00085437,3112.5,93.75,0
0.00085437,3131.2,93.75,0
0.00085437,3150,93.75,0
0.00085437,3168.8,93.75,0
0.00085437,3187.5,93.75,0
0.00085437,3206.2,93.75,0
0.00085437,3225,93.75,0
0.00085437,3243.8,93.75,0
0.00085437,3262.5,93.75,0
0.00085437,3281.2,93.75,0
0.00085437,3300,93.75,0
0.00085437,3318.8,93.75,0
0.00085437,3337.5,93.75,0
0.00085437,3356.2,93.75,0
0.00085437,3375,93.75,0
0.00085437,3393.8,93.75,0
0.00085437,3412.5,93.75,0
0.00085437,3431.2,93.75,0
0.00085437,3450,93.75,0
0.00085437,3468.8,93.75,0
0.00085437,3487.5,93.75,0
0.00085437,3506.2,93.75,0
0.00085437,3525,93.75,0
0.00085437,3543.8,93.75,0
0.00085437,3562.5,93.75,0
