"cosHig","Points:0","Points:1","Points:2"
0,3309.4,834.38,0
0,3328.1,834.38,0
0,3346.9,834.38,0
0,3365.6,834.38,0
0,3384.4,834.38,0
0,3403.1,834.38,0
0,3421.9,834.38,0
0,3440.6,834.38,0
0,3459.4,834.38,0
0,3478.1,834.38,0
0,3496.9,834.38,0
0,3515.6,834.38,0
0,3534.4,834.38,0
0,3553.1,834.38,0
0,3571.9,834.38,0
0,3590.6,834.38,0
0,3609.4,834.38,0
0,3628.1,834.38,0
0,3646.9,834.38,0
0,3665.6,834.38,0
0,3684.4,834.38,0
0,3703.1,834.38,0
0,3721.9,834.38,0
0,3740.6,834.38,0
0,3759.4,834.38,0
0,3778.1,834.38,0
0,3796.9,834.38,0
0,3815.6,834.38,0
0,3834.4,834.38,0
0,3853.1,834.38,0
0,3871.9,834.38,0
0,3890.6,834.38,0
0,3909.4,834.38,0
0,3928.1,834.38,0
0,3946.9,834.38,0
0,3965.6,834.38,0
0,3984.4,834.38,0
0,4003.1,834.38,0
0,4021.9,834.38,0
0,4040.6,834.38,0
0,4059.4,834.38,0
0,4078.1,834.38,0
0,4096.9,834.38,0
0,4115.6,834.38,0
0,4134.4,834.38,0
0,4153.1,834.38,0
0,4171.9,834.38,0
0,4190.6,834.38,0
0,4209.4,834.38,0
0,4228.1,834.38,0
0,4246.9,834.38,0
0,4265.6,834.38,0
0,4284.4,834.38,0
0,4303.1,834.38,0
0,4321.9,834.38,0
0,4340.6,834.38,0
0,4359.4,834.38,0
0,4378.1,834.38,0
0,4396.9,834.38,0
0,4415.6,834.38,0
0,4434.4,834.38,0
0,4453.1,834.38,0
0,4471.9,834.38,0
0,4490.6,834.38,0
0,4509.4,834.38,0
0,4528.1,834.38,0
0,4546.9,834.38,0
0,4565.6,834.38,0
0,4584.4,834.38,0
0,4603.1,834.38,0
0,4621.9,834.38,0
0,4640.6,834.38,0
0,4659.4,834.38,0
0,4678.1,834.38,0
0,4696.9,834.38,0
0,4715.6,834.38,0
0,4734.4,834.38,0
0,4753.1,834.38,0
0,4771.9,834.38,0
0,4790.6,834.38,0
0,4809.4,834.38,0
0,4828.1,834.38,0
0,4846.9,834.38,0
0,4865.6,834.38,0
0,4884.4,834.38,0
0,4903.1,834.38,0
0,4921.9,834.38,0
0,4940.6,834.38,0
0,4959.4,834.38,0
0,4978.1,834.38,0
0,4996.9,834.38,0
0,5015.6,834.38,0
0,5034.4,834.38,0
0,5053.1,834.38,0
0,5071.9,834.38,0
0,5090.6,834.38,0
0,5109.4,834.38,0
0,5128.1,834.38,0
0,5146.9,834.38,0
0,5165.6,834.38,0
0,5184.4,834.38,0
0,5203.1,834.38,0
0,5221.9,834.38,0
0,5240.6,834.38,0
0,5259.4,834.38,0
0,5278.1,834.38,0
0,5296.9,834.38,0
0,5315.6,834.38,0
0,5334.4,834.38,0
0,5353.1,834.38,0
0,5371.9,834.38,0
0,5390.6,834.38,0
0,5409.4,834.38,0
0,5428.1,834.38,0
0,5446.9,834.38,0
0,5465.6,834.38,0
0,5484.4,834.38,0
0,5503.1,834.38,0
0,5521.9,834.38,0
0,5540.6,834.38,0
0,5559.4,834.38,0
0,5578.1,834.38,0
0,5596.9,834.38,0
0,5615.6,834.38,0
0,5634.4,834.38,0
0,5653.1,834.38,0
0,5671.9,834.38,0
0,5690.6,834.38,0
0,5709.4,834.38,0
0,5728.1,834.38,0
0,5746.9,834.38,0
0,5765.6,834.38,0
0,5784.4,834.38,0
0,5803.1,834.38,0
0,5821.9,834.38,0
0,5840.6,834.38,0
0,5859.4,834.38,0
0,5878.1,834.38,0
0,5896.9,834.38,0
0,5915.6,834.38,0
0,5934.4,834.38,0
0,5953.1,834.38,0
0,5971.9,834.38,0
0,5990.6,834.38,0
0,6009.4,834.38,0
0,6028.1,834.38,0
0,9.375,853.12,0
0,28.125,853.12,0
0,46.875,853.12,0
0,65.625,853.12,0
0,84.375,853.12,0
0,103.12,853.12,0
0,121.88,853.12,0
0,140.62,853.12,0
0,159.38,853.12,0
0,178.12,853.12,0
0,196.88,853.12,0
0,215.62,853.12,0
0,234.38,853.12,0
0,253.12,853.12,0
0,271.88,853.12,0
0,290.62,853.12,0
0,309.38,853.12,0
0,328.12,853.12,0
0,346.88,853.12,0
0,365.62,853.12,0
0,384.38,853.12,0
0,403.12,853.12,0
0,421.88,853.12,0
0,440.62,853.12,0
0,459.38,853.12,0
0,478.12,853.12,0
0,496.88,853.12,0
0,515.62,853.12,0
0,534.38,853.12,0
0,553.12,853.12,0
0,571.88,853.12,0
0,590.62,853.12,0
0,609.38,853.12,0
0,628.12,853.12,0
0,646.88,853.12,0
0,665.62,853.12,0
0,684.38,853.12,0
0,703.12,853.12,0
0,721.88,853.12,0
0,740.62,853.12,0
0,759.38,853.12,0
0,778.12,853.12,0
0,796.88,853.12,0
0,815.62,853.12,0
0,834.38,853.12,0
0,853.12,853.12,0
0,871.88,853.12,0
0,890.62,853.12,0
0,909.38,853.12,0
0,928.12,853.12,0
0,946.88,853.12,0
0,965.62,853.12,0
0,984.38,853.12,0
0,1003.1,853.12,0
0,1021.9,853.12,0
0,1040.6,853.12,0
0,1059.4,853.12,0
0,1078.1,853.12,0
0,1096.9,853.12,0
0,1115.6,853.12,0
0,1134.4,853.12,0
0,1153.1,853.12,0
0,1171.9,853.12,0
0,1190.6,853.12,0
0,1209.4,853.12,0
0,1228.1,853.12,0
0,1246.9,853.12,0
0,1265.6,853.12,0
0,1284.4,853.12,0
0,1303.1,853.12,0
0,1321.9,853.12,0
0,1340.6,853.12,0
0,1359.4,853.12,0
0,1378.1,853.12,0
0,1396.9,853.12,0
0,1415.6,853.12,0
0,1434.4,853.12,0
0,1453.1,853.12,0
0,1471.9,853.12,0
0,1490.6,853.12,0
0,1509.4,853.12,0
0,1528.1,853.12,0
0,1546.9,853.12,0
0,1565.6,853.12,0
0,1584.4,853.12,0
0,1603.1,853.12,0
0,1621.9,853.12,0
0,1640.6,853.12,0
0,1659.4,853.12,0
0,1678.1,853.12,0
0,1696.9,853.12,0
0,1715.6,853.12,0
0,1734.4,853.12,0
0,1753.1,853.12,0
0,1771.9,853.12,0
0,1790.6,853.12,0
0,1809.4,853.12,0
0,1828.1,853.12,0
0,1846.9,853.12,0
0,1865.6,853.12,0
0,1884.4,853.12,0
0,1903.1,853.12,0
0,1921.9,853.12,0
0,1940.6,853.12,0
0,1959.4,853.12,0
0,1978.1,853.12,0
0,1996.9,853.12,0
0,2015.6,853.12,0
0,2034.4,853.12,0
0,2053.1,853.12,0
0,2071.9,853.12,0
0,2090.6,853.12,0
0,2109.4,853.12,0
0,2128.1,853.12,0
0,2146.9,853.12,0
0,2165.6,853.12,0
0,2184.4,853.12,0
0,2203.1,853.12,0
0,2221.9,853.12,0
0,2240.6,853.12,0
0,2259.4,853.12,0
0,2278.1,853.12,0
0,2296.9,853.12,0
0,2315.6,853.12,0
0,2334.4,853.12,0
0,2353.1,853.12,0
0,2371.9,853.12,0
0,2390.6,853.12,0
0,2409.4,853.12,0
0,2428.1,853.12,0
0,2446.9,853.12,0
0,2465.6,853.12,0
0,2484.4,853.12,0
0,2503.1,853.12,0
0,2521.9,853.12,0
0,2540.6,853.12,0
0,2559.4,853.12,0
0,2578.1,853.12,0
0,2596.9,853.12,0
0,2615.6,853.12,0
0,2634.4,853.12,0
0,2653.1,853.12,0
0,2671.9,853.12,0
0,2690.6,853.12,0
0,2709.4,853.12,0
0,2728.1,853.12,0
0,2746.9,853.12,0
0,2765.6,853.12,0
0,2784.4,853.12,0
0,2803.1,853.12,0
0,2821.9,853.12,0
0,2840.6,853.12,0
0,2859.4,853.12,0
0,2878.1,853.12,0
0,2896.9,853.12,0
0,2915.6,853.12,0
0,2934.4,853.12,0
0,2953.1,853.12,0
0,2971.9,853.12,0
0,2990.6,853.12,0
0,3009.4,853.12,0
0,3028.1,853.12,0
0,3046.9,853.12,0
0,3065.6,853.12,0
0,3084.4,853.12,0
0,3103.1,853.12,0
0,3121.9,853.12,0
0,3140.6,853.12,0
0,3159.4,853.12,0
0,3178.1,853.12,0
0,3196.9,853.12,0
0,3215.6,853.12,0
0,3234.4,853.12,0
0,3253.1,853.12,0
0,3271.9,853.12,0
0,3290.6,853.12,0
0,3309.4,853.12,0
0,3328.1,853.12,0
0,3346.9,853.12,0
0,3365.6,853.12,0
0,3384.4,853.12,0
0,3403.1,853.12,0
0,3421.9,853.12,0
0,3440.6,853.12,0
0,3459.4,853.12,0
0,3478.1,853.12,0
0,3496.9,853.12,0
0,3515.6,853.12,0
0,3534.4,853.12,0
0,3553.1,853.12,0
0,3571.9,853.12,0
0,3590.6,853.12,0
0,3609.4,853.12,0
0,3628.1,853.12,0
0,3646.9,853.12,0
0,3665.6,853.12,0
0,3684.4,853.12,0
0,3703.1,853.12,0
0,3721.9,853.12,0
0,3740.6,853.12,0
0,3759.4,853.12,0
0,3778.1,853.12,0
0,3796.9,853.12,0
0,3815.6,853.12,0
0,3834.4,853.12,0
0,3853.1,853.12,0
0,3871.9,853.12,0
0,3890.6,853.12,0
0,3909.4,853.12,0
0,3928.1,853.12,0
0,3946.9,853.12,0
0,3965.6,853.12,0
0,3984.4,853.12,0
0,4003.1,853.12,0
0,4021.9,853.12,0
0,4040.6,853.12,0
0,4059.4,853.12,0
0,4078.1,853.12,0
0,4096.9,853.12,0
0,4115.6,853.12,0
0,4134.4,853.12,0
0,4153.1,853.12,0
0,4171.9,853.12,0
0,4190.6,853.12,0
0,4209.4,853.12,0
0,4228.1,853.12,0
0,4246.9,853.12,0
0,4265.6,853.12,0
0,4284.4,853.12,0
0,4303.1,853.12,0
0,4321.9,853.12,0
0,4340.6,853.12,0
0,4359.4,853.12,0
0,4378.1,853.12,0
0,4396.9,853.12,0
0,4415.6,853.12,0
0,4434.4,853.12,0
0,4453.1,853.12,0
0,4471.9,853.12,0
0,4490.6,853.12,0
0,4509.4,853.12,0
0,4528.1,853.12,0
0,4546.9,853.12,0
0,4565.6,853.12,0
0,4584.4,853.12,0
0,4603.1,853.12,0
0,4621.9,853.12,0
0,4640.6,853.12,0
0,4659.4,853.12,0
0,4678.1,853.12,0
0,4696.9,853.12,0
0,4715.6,853.12,0
0,4734.4,853.12,0
0,4753.1,853.12,0
0,4771.9,853.12,0
0,4790.6,853.12,0
0,4809.4,853.12,0
0,4828.1,853.12,0
0,4846.9,853.12,0
0,4865.6,853.12,0
0,4884.4,853.12,0
0,4903.1,853.12,0
0,4921.9,853.12,0
0,4940.6,853.12,0
0,4959.4,853.12,0
0,4978.1,853.12,0
0,4996.9,853.12,0
0,5015.6,853.12,0
0,5034.4,853.12,0
0,5053.1,853.12,0
0,5071.9,853.12,0
0,5090.6,853.12,0
0,5109.4,853.12,0
0,5128.1,853.12,0
0,5146.9,853.12,0
0,5165.6,853.12,0
0,5184.4,853.12,0
0,5203.1,853.12,0
0,5221.9,853.12,0
0,5240.6,853.12,0
0,5259.4,853.12,0
0,5278.1,853.12,0
0,5296.9,853.12,0
0,5315.6,853.12,0
0,5334.4,853.12,0
0,5353.1,853.12,0
0,5371.9,853.12,0
0,5390.6,853.12,0
0,5409.4,853.12,0
0,5428.1,853.12,0
0,5446.9,853.12,0
0,5465.6,853.12,0
0,5484.4,853.12,0
0,5503.1,853.12,0
0,5521.9,853.12,0
0,5540.6,853.12,0
0,5559.4,853.12,0
0,5578.1,853.12,0
0,5596.9,853.12,0
0,5615.6,853.12,0
0,5634.4,853.12,0
0,5653.1,853.12,0
0,5671.9,853.12,0
0,5690.6,853.12,0
0,5709.4,853.12,0
0,5728.1,853.12,0
0,5746.9,853.12,0
0,5765.6,853.12,0
0,5784.4,853.12,0
0,5803.1,853.12,0
0,5821.9,853.12,0
0,5840.6,853.12,0
0,5859.4,853.12,0
0,5878.1,853.12,0
0,5896.9,853.12,0
0,5915.6,853.12,0
0,5934.4,853.12,0
0,5953.1,853.12,0
0,5971.9,853.12,0
0,5990.6,853.12,0
0,6009.4,853.12,0
0,6028.1,853.12,0
0,9.375,871.88,0
0,28.125,871.88,0
0,46.875,871.88,0
0,65.625,871.88,0
0,84.375,871.88,0
0,103.12,871.88,0
0,121.88,871.88,0
0,140.62,871.88,0
0,159.38,871.88,0
0,178.12,871.88,0
0,196.88,871.88,0
0,215.62,871.88,0
0,234.38,871.88,0
0,253.12,871.88,0
0,271.88,871.88,0
0,290.62,871.88,0
0,309.38,871.88,0
0,328.12,871.88,0
0,346.88,871.88,0
0,365.62,871.88,0
0,384.38,871.88,0
0,403.12,871.88,0
0,421.88,871.88,0
0,440.62,871.88,0
0,459.38,871.88,0
0,478.12,871.88,0
0,496.88,871.88,0
0,515.62,871.88,0
0,534.38,871.88,0
0,553.12,871.88,0
0,571.88,871.88,0
0,590.62,871.88,0
0,609.38,871.88,0
0,628.12,871.88,0
0,646.88,871.88,0
0,665.62,871.88,0
0,684.38,871.88,0
0,703.12,871.88,0
0,721.88,871.88,0
0,740.62,871.88,0
0,759.38,871.88,0
0,778.12,871.88,0
0,796.88,871.88,0
0,815.62,871.88,0
0,834.38,871.88,0
0,853.12,871.88,0
0,871.88,871.88,0
0,890.62,871.88,0
0,909.38,871.88,0
0,928.12,871.88,0
0,946.88,871.88,0
0,965.62,871.88,0
0,984.38,871.88,0
0,1003.1,871.88,0
0,1021.9,871.88,0
0,1040.6,871.88,0
0,1059.4,871.88,0
0,1078.1,871.88,0
0,1096.9,871.88,0
0,1115.6,871.88,0
0,1134.4,871.88,0
0,1153.1,871.88,0
0,1171.9,871.88,0
0,1190.6,871.88,0
0,1209.4,871.88,0
0,1228.1,871.88,0
0,1246.9,871.88,0
0,1265.6,871.88,0
0,1284.4,871.88,0
0,1303.1,871.88,0
0,1321.9,871.88,0
0,1340.6,871.88,0
0,1359.4,871.88,0
0,1378.1,871.88,0
0,1396.9,871.88,0
0,1415.6,871.88,0
0,1434.4,871.88,0
0,1453.1,871.88,0
0,1471.9,871.88,0
0,1490.6,871.88,0
0,1509.4,871.88,0
0,1528.1,871.88,0
0,1546.9,871.88,0
0,1565.6,871.88,0
0,1584.4,871.88,0
0,1603.1,871.88,0
0,1621.9,871.88,0
0,1640.6,871.88,0
0,1659.4,871.88,0
0,1678.1,871.88,0
0,1696.9,871.88,0
0,1715.6,871.88,0
0,1734.4,871.88,0
0,1753.1,871.88,0
0,1771.9,871.88,0
0,1790.6,871.88,0
0,1809.4,871.88,0
0,1828.1,871.88,0
0,1846.9,871.88,0
0,1865.6,871.88,0
0,1884.4,871.88,0
0,1903.1,871.88,0
0,1921.9,871.88,0
0,1940.6,871.88,0
0,1959.4,871.88,0
0,1978.1,871.88,0
0,1996.9,871.88,0
0,2015.6,871.88,0
0,2034.4,871.88,0
0,2053.1,871.88,0
0,2071.9,871.88,0
0,2090.6,871.88,0
0,2109.4,871.88,0
0,2128.1,871.88,0
0,2146.9,871.88,0
0,2165.6,871.88,0
0,2184.4,871.88,0
0,2203.1,871.88,0
0,2221.9,871.88,0
0,2240.6,871.88,0
0,2259.4,871.88,0
0,2278.1,871.88,0
0,2296.9,871.88,0
0,2315.6,871.88,0
0,2334.4,871.88,0
0,2353.1,871.88,0
0,2371.9,871.88,0
0,2390.6,871.88,0
0,2409.4,871.88,0
0,2428.1,871.88,0
0,2446.9,871.88,0
0,2465.6,871.88,0
0,2484.4,871.88,0
0,2503.1,871.88,0
0,2521.9,871.88,0
0,2540.6,871.88,0
0,2559.4,871.88,0
0,2578.1,871.88,0
0,2596.9,871.88,0
0,2615.6,871.88,0
0,2634.4,871.88,0
0,2653.1,871.88,0
0,2671.9,871.88,0
0,2690.6,871.88,0
0,2709.4,871.88,0
0,2728.1,871.88,0
0,2746.9,871.88,0
0,2765.6,871.88,0
0,2784.4,871.88,0
0,2803.1,871.88,0
0,2821.9,871.88,0
0,2840.6,871.88,0
0,2859.4,871.88,0
0,2878.1,871.88,0
0,2896.9,871.88,0
0,2915.6,871.88,0
0,2934.4,871.88,0
0,2953.1,871.88,0
0,2971.9,871.88,0
0,2990.6,871.88,0
0,3009.4,871.88,0
0,3028.1,871.88,0
0,3046.9,871.88,0
0,3065.6,871.88,0
0,3084.4,871.88,0
0,3103.1,871.88,0
0,3121.9,871.88,0
0,3140.6,871.88,0
0,3159.4,871.88,0
0,3178.1,871.88,0
0,3196.9,871.88,0
0,3215.6,871.88,0
0,3234.4,871.88,0
0,3253.1,871.88,0
0,3271.9,871.88,0
0,3290.6,871.88,0
0,3309.4,871.88,0
0,3328.1,871.88,0
0,3346.9,871.88,0
0,3365.6,871.88,0
0,3384.4,871.88,0
0,3403.1,871.88,0
0,3421.9,871.88,0
0,3440.6,871.88,0
0,3459.4,871.88,0
0,3478.1,871.88,0
0,3496.9,871.88,0
0,3515.6,871.88,0
0,3534.4,871.88,0
0,3553.1,871.88,0
0,3571.9,871.88,0
0,3590.6,871.88,0
0,3609.4,871.88,0
0,3628.1,871.88,0
0,3646.9,871.88,0
0,3665.6,871.88,0
0,3684.4,871.88,0
0,3703.1,871.88,0
0,3721.9,871.88,0
0,3740.6,871.88,0
0,3759.4,871.88,0
0,3778.1,871.88,0
0,3796.9,871.88,0
0,3815.6,871.88,0
0,3834.4,871.88,0
0,3853.1,871.88,0
0,3871.9,871.88,0
0,3890.6,871.88,0
0,3909.4,871.88,0
0,3928.1,871.88,0
0,3946.9,871.88,0
0,3965.6,871.88,0
0,3984.4,871.88,0
0,4003.1,871.88,0
0,4021.9,871.88,0
0,4040.6,871.88,0
0,4059.4,871.88,0
0,4078.1,871.88,0
0,4096.9,871.88,0
0,4115.6,871.88,0
0,4134.4,871.88,0
0,4153.1,871.88,0
0,4171.9,871.88,0
0,4190.6,871.88,0
0,4209.4,871.88,0
0,4228.1,871.88,0
0,4246.9,871.88,0
0,4265.6,871.88,0
0,4284.4,871.88,0
0,4303.1,871.88,0
0,4321.9,871.88,0
0,4340.6,871.88,0
0,4359.4,871.88,0
0,4378.1,871.88,0
0,4396.9,871.88,0
0,4415.6,871.88,0
0,4434.4,871.88,0
0,4453.1,871.88,0
0,4471.9,871.88,0
0,4490.6,871.88,0
0,4509.4,871.88,0
0,4528.1,871.88,0
0,4546.9,871.88,0
0,4565.6,871.88,0
0,4584.4,871.88,0
0,4603.1,871.88,0
0,4621.9,871.88,0
0,4640.6,871.88,0
0,4659.4,871.88,0
0,4678.1,871.88,0
0,4696.9,871.88,0
0,4715.6,871.88,0
0,4734.4,871.88,0
0,4753.1,871.88,0
0,4771.9,871.88,0
0,4790.6,871.88,0
0,4809.4,871.88,0
0,4828.1,871.88,0
0,4846.9,871.88,0
0,4865.6,871.88,0
0,4884.4,871.88,0
0,4903.1,871.88,0
0,4921.9,871.88,0
0,4940.6,871.88,0
0,4959.4,871.88,0
0,4978.1,871.88,0
0,4996.9,871.88,0
0,5015.6,871.88,0
0,5034.4,871.88,0
0,5053.1,871.88,0
0,5071.9,871.88,0
0,5090.6,871.88,0
0,5109.4,871.88,0
0,5128.1,871.88,0
0,5146.9,871.88,0
0,5165.6,871.88,0
0,5184.4,871.88,0
0,5203.1,871.88,0
0,5221.9,871.88,0
0,5240.6,871.88,0
0,5259.4,871.88,0
0,5278.1,871.88,0
0,5296.9,871.88,0
0,5315.6,871.88,0
0,5334.4,871.88,0
0,5353.1,871.88,0
0,5371.9,871.88,0
0,5390.6,871.88,0
0,5409.4,871.88,0
0,5428.1,871.88,0
0,5446.9,871.88,0
0,5465.6,871.88,0
0,5484.4,871.88,0
0,5503.1,871.88,0
0,5521.9,871.88,0
0,5540.6,871.88,0
0,5559.4,871.88,0
0,5578.1,871.88,0
0,5596.9,871.88,0
0,5615.6,871.88,0
0,5634.4,871.88,0
0,5653.1,871.88,0
0,5671.9,871.88,0
0,5690.6,871.88,0
0,5709.4,871.88,0
0,5728.1,871.88,0
0,5746.9,871.88,0
0,5765.6,871.88,0
0,5784.4,871.88,0
0,5803.1,871.88,0
0,5821.9,871.88,0
0,5840.6,871.88,0
0,5859.4,871.88,0
0,5878.1,871.88,0
0,5896.9,871.88,0
0,5915.6,871.88,0
0,5934.4,871.88,0
0,5953.1,871.88,0
0,5971.9,871.88,0
0,5990.6,871.88,0
0,6009.4,871.88,0
0,6028.1,871.88,0
0,9.375,890.62,0
0,28.125,890.62,0
0,46.875,890.62,0
0,65.625,890.62,0
0,84.375,890.62,0
0,103.12,890.62,0
0,121.88,890.62,0
0,140.62,890.62,0
0,159.38,890.62,0
0,178.12,890.62,0
0,196.88,890.62,0
0,215.62,890.62,0
0,234.38,890.62,0
0,253.12,890.62,0
0,271.88,890.62,0
0,290.62,890.62,0
0,309.38,890.62,0
0,328.12,890.62,0
0,346.88,890.62,0
0,365.62,890.62,0
0,384.38,890.62,0
0,403.12,890.62,0
0,421.88,890.62,0
0,440.62,890.62,0
0,459.38,890.62,0
0,478.12,890.62,0
0,496.88,890.62,0
0,515.62,890.62,0
0,534.38,890.62,0
0,553.12,890.62,0
0,571.88,890.62,0
0,590.62,890.62,0
0,609.38,890.62,0
0,628.12,890.62,0
0,646.88,890.62,0
0,665.62,890.62,0
0,684.38,890.62,0
0,703.12,890.62,0
0,721.88,890.62,0
0,740.62,890.62,0
0,759.38,890.62,0
0,778.12,890.62,0
0,796.88,890.62,0
0,815.62,890.62,0
0,834.38,890.62,0
0,853.12,890.62,0
0,871.88,890.62,0
0,890.62,890.62,0
0,909.38,890.62,0
0,928.12,890.62,0
0,946.88,890.62,0
0,965.62,890.62,0
0,984.38,890.62,0
0,1003.1,890.62,0
0,1021.9,890.62,0
0,1040.6,890.62,0
0,1059.4,890.62,0
0,1078.1,890.62,0
0,1096.9,890.62,0
0,1115.6,890.62,0
0,1134.4,890.62,0
0,1153.1,890.62,0
0,1171.9,890.62,0
0,1190.6,890.62,0
0,1209.4,890.62,0
0,1228.1,890.62,0
0,1246.9,890.62,0
0,1265.6,890.62,0
0,1284.4,890.62,0
0,1303.1,890.62,0
0,1321.9,890.62,0
0,1340.6,890.62,0
0,1359.4,890.62,0
0,1378.1,890.62,0
0,1396.9,890.62,0
0,1415.6,890.62,0
0,1434.4,890.62,0
0,1453.1,890.62,0
0,1471.9,890.62,0
0,1490.6,890.62,0
0,1509.4,890.62,0
0,1528.1,890.62,0
0,1546.9,890.62,0
0,1565.6,890.62,0
0,1584.4,890.62,0
0,1603.1,890.62,0
0,1621.9,890.62,0
0,1640.6,890.62,0
0,1659.4,890.62,0
0,1678.1,890.62,0
0,1696.9,890.62,0
0,1715.6,890.62,0
0,1734.4,890.62,0
0,1753.1,890.62,0
0,1771.9,890.62,0
0,1790.6,890.62,0
0,1809.4,890.62,0
0,1828.1,890.62,0
0,1846.9,890.62,0
0,1865.6,890.62,0
0,1884.4,890.62,0
0,1903.1,890.62,0
0,1921.9,890.62,0
0,1940.6,890.62,0
0,1959.4,890.62,0
0,1978.1,890.62,0
0,1996.9,890.62,0
0,2015.6,890.62,0
0,2034.4,890.62,0
0,2053.1,890.62,0
0,2071.9,890.62,0
0,2090.6,890.62,0
0,2109.4,890.62,0
0,2128.1,890.62,0
0,2146.9,890.62,0
0,2165.6,890.62,0
0,2184.4,890.62,0
0,2203.1,890.62,0
0,2221.9,890.62,0
0,2240.6,890.62,0
0,2259.4,890.62,0
0,2278.1,890.62,0
0,2296.9,890.62,0
0,2315.6,890.62,0
0,2334.4,890.62,0
0,2353.1,890.62,0
0,2371.9,890.62,0
0,2390.6,890.62,0
0,2409.4,890.62,0
0,2428.1,890.62,0
0,2446.9,890.62,0
0,2465.6,890.62,0
0,2484.4,890.62,0
0,2503.1,890.62,0
0,2521.9,890.62,0
0,2540.6,890.62,0
0,2559.4,890.62,0
0,2578.1,890.62,0
0,2596.9,890.62,0
0,2615.6,890.62,0
0,2634.4,890.62,0
0,2653.1,890.62,0
0,2671.9,890.62,0
0,2690.6,890.62,0
0,2709.4,890.62,0
0,2728.1,890.62,0
0,2746.9,890.62,0
0,2765.6,890.62,0
0,2784.4,890.62,0
0,2803.1,890.62,0
0,2821.9,890.62,0
0,2840.6,890.62,0
0,2859.4,890.62,0
0,2878.1,890.62,0
0,2896.9,890.62,0
0,2915.6,890.62,0
0,2934.4,890.62,0
0,2953.1,890.62,0
0,2971.9,890.62,0
0,2990.6,890.62,0
0,3009.4,890.62,0
0,3028.1,890.62,0
0,3046.9,890.62,0
0,3065.6,890.62,0
0,3084.4,890.62,0
0,3103.1,890.62,0
0,3121.9,890.62,0
0,3140.6,890.62,0
0,3159.4,890.62,0
0,3178.1,890.62,0
0,3196.9,890.62,0
0,3215.6,890.62,0
0,3234.4,890.62,0
0,3253.1,890.62,0
0,3271.9,890.62,0
0,3290.6,890.62,0
0,3309.4,890.62,0
0,3328.1,890.62,0
0,3346.9,890.62,0
0,3365.6,890.62,0
0,3384.4,890.62,0
0,3403.1,890.62,0
0,3421.9,890.62,0
0,3440.6,890.62,0
0,3459.4,890.62,0
0,3478.1,890.62,0
0,3496.9,890.62,0
0,3515.6,890.62,0
0,3534.4,890.62,0
0,3553.1,890.62,0
0,3571.9,890.62,0
0,3590.6,890.62,0
0,3609.4,890.62,0
0,3628.1,890.62,0
0,3646.9,890.62,0
0,3665.6,890.62,0
0,3684.4,890.62,0
0,3703.1,890.62,0
0,3721.9,890.62,0
0,3740.6,890.62,0
0,3759.4,890.62,0
0,3778.1,890.62,0
0,3796.9,890.62,0
0,3815.6,890.62,0
0,3834.4,890.62,0
0,3853.1,890.62,0
0,3871.9,890.62,0
0,3890.6,890.62,0
0,3909.4,890.62,0
0,3928.1,890.62,0
0,3946.9,890.62,0
0,3965.6,890.62,0
0,3984.4,890.62,0
0,4003.1,890.62,0
0,4021.9,890.62,0
0,4040.6,890.62,0
0,4059.4,890.62,0
0,4078.1,890.62,0
0,4096.9,890.62,0
0,4115.6,890.62,0
0,4134.4,890.62,0
0,4153.1,890.62,0
0,4171.9,890.62,0
0,4190.6,890.62,0
0,4209.4,890.62,0
0,4228.1,890.62,0
0,4246.9,890.62,0
0,4265.6,890.62,0
0,4284.4,890.62,0
0,4303.1,890.62,0
0,4321.9,890.62,0
0,4340.6,890.62,0
0,4359.4,890.62,0
0,4378.1,890.62,0
0,4396.9,890.62,0
0,4415.6,890.62,0
0,4434.4,890.62,0
0,4453.1,890.62,0
0,4471.9,890.62,0
0,4490.6,890.62,0
0,4509.4,890.62,0
0,4528.1,890.62,0
0,4546.9,890.62,0
0,4565.6,890.62,0
0,4584.4,890.62,0
0,4603.1,890.62,0
0,4621.9,890.62,0
0,4640.6,890.62,0
0,4659.4,890.62,0
0,4678.1,890.62,0
0,4696.9,890.62,0
0,4715.6,890.62,0
0,4734.4,890.62,0
0,4753.1,890.62,0
0,4771.9,890.62,0
0,4790.6,890.62,0
0,4809.4,890.62,0
0,4828.1,890.62,0
0,4846.9,890.62,0
0,4865.6,890.62,0
0,4884.4,890.62,0
0,4903.1,890.62,0
0,4921.9,890.62,0
0,4940.6,890.62,0
0,4959.4,890.62,0
0,4978.1,890.62,0
0,4996.9,890.62,0
0,5015.6,890.62,0
0,5034.4,890.62,0
0,5053.1,890.62,0
0,5071.9,890.62,0
0,5090.6,890.62,0
0,5109.4,890.62,0
0,5128.1,890.62,0
0,5146.9,890.62,0
0,5165.6,890.62,0
0,5184.4,890.62,0
0,5203.1,890.62,0
0,5221.9,890.62,0
0,5240.6,890.62,0
0,5259.4,890.62,0
0,5278.1,890.62,0
0,5296.9,890.62,0
0,5315.6,890.62,0
0,5334.4,890.62,0
0,5353.1,890.62,0
0,5371.9,890.62,0
0,5390.6,890.62,0
0,5409.4,890.62,0
0,5428.1,890.62,0
0,5446.9,890.62,0
0,5465.6,890.62,0
0,5484.4,890.62,0
0,5503.1,890.62,0
0,5521.9,890.62,0
0,5540.6,890.62,0
0,5559.4,890.62,0
